301,,2016-06-02 08:29:28.084388,,Chaise avec accoudoir noir,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,24,,2016-06-03 11:34:46.490099,1,1,1,B014186,,15846,
302,,2016-06-02 08:29:28.084388,,rangement à 25 cases ouvert en stratifié hêtre,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,25,,2016-06-03 11:34:46.490099,1,1,1,B050450,,15847,
303,,2016-06-02 08:29:28.084388,,Radio CD,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,26,,2016-06-03 11:34:46.490099,1,1,1,I050250,,15855,
304,,2016-06-02 08:29:28.084388,,Climatiseur,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,27,,2016-06-03 11:34:46.490099,1,1,1,A030347,,15856,
305,,2016-06-02 08:29:28.084388,,Cache radiateur,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,28,,2016-06-03 11:34:46.490099,2,2,1,A030349,,15857,
306,,2016-06-02 08:29:28.084388,,Switcher caméra ,2528,,Bureau de gardien près de maternelle,1,,29,,2016-06-03 11:34:46.490099,2,2,1,NNNN0400,,5723,
307,,2016-06-02 08:29:28.084388,,Extincteur,2528,,Bureau de gardien près de maternelle,1,,30,,2016-06-03 11:34:46.490099,1,1,1,NNNN0401,,5724,
308,,2016-06-02 08:29:28.084388,,Armoire stratifié à 2 portes,2558,,Bureau de secrétaire de prov adj lycée,1,,31,,2016-06-03 11:34:46.490099,2,2,1,NNNN0402,,5725,
309,,2016-06-02 08:29:28.084388,,Elément de rangement à 2 portes MM,2558,,Bureau de secrétaire de prov adj lycée,1,,32,,2016-06-03 11:34:46.490099,2,2,1,NNNN0403,,5726,
310,,2016-06-02 08:29:28.084388,,rangement à 12 cases ouvert en stratifié hêtre,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,33,,2016-06-03 11:34:46.490099,1,1,1,B050451,,15863,
311,,2016-06-02 08:29:28.084388,,Rangement simple à 3 niveaux en métal et bois,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,34,,2016-06-03 11:34:46.490099,2,2,1,B050453,,15864,
312,,2016-06-02 08:29:28.084388,,Horloge mural,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,35,,2016-06-03 11:34:46.490099,1,1,1,B051102,,15865,
313,,2016-06-02 08:29:28.084388,,Table élève PF,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,36,,2016-06-03 11:34:46.490099,26,26,1,B302385,,15866,
314,,2016-06-02 08:29:28.084388,,Modem,2585,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 5,1,,37,,2016-06-03 11:34:46.490099,1,1,1,I050391,,15867,
315,,2016-06-02 08:29:28.084388,,Tableau décoratif PM,2558,,Bureau de secrétaire de prov adj lycée,1,,38,,2016-06-03 11:34:46.490099,3,3,1,NNNN0409,,5732,
316,,2016-06-02 08:29:28.084388,,Tableau décoratif MM,2558,,Bureau de secrétaire de prov adj lycée,1,,39,,2016-06-03 11:34:46.490099,1,1,1,NNNN0410,,5733,
317,,2016-06-02 08:29:28.084388,,Ordinateur de bureau Fujitsu,2558,,Bureau de secrétaire de prov adj lycée,1,,40,,2016-06-03 11:34:46.490099,1,1,1,NNNN0411,,5734,
318,,2016-06-02 08:29:28.084388,,Imprimante HP multifonction,2558,,Bureau de secrétaire de prov adj lycée,1,,41,,2016-06-03 11:34:46.490099,1,1,1,NNNN0412,,5735,
319,,2016-06-02 08:29:28.084388,,Lecteur CD Scott,2558,,Bureau de secrétaire de prov adj lycée,1,,42,,2016-06-03 11:34:46.490099,1,1,1,NNNN0413,,5736,
320,,2016-06-02 08:29:28.084388,,Lecteur CD Tamashi,2558,,Bureau de secrétaire de prov adj lycée,1,,43,,2016-06-03 11:34:46.490099,2,2,1,NNNN0414,,5737,
321,,2016-06-02 08:29:28.084388,,Lecteur CD Philips ,2558,,Bureau de secrétaire de prov adj lycée,1,,44,,2016-06-03 11:34:46.490099,1,1,1,NNNN0415,,5738,
